paper,idstudy,idcoeff,rra,se,tstat,perstudy,pubyear,pyear,exp,ez,panel,csection,start,end,timespan,obs,avyear,midpoint,monthly,quarterly,annual,uk,us,eu,asia,developing,others,country,sepdur,totalc,ndsothers,nd,nds,durable,longrisk,fixed_ies,implied,exact,second,gmm,ml,ols,gls,ols_gls,ogmls,simul,stockhold,nonstockhold,firstlag,seclag,instrument,mreturn,consinclude,incomeincl,hcapital,top,econjournal,finjournal,gcits,yearcits
Malloy et al. (2009),38,122,26.05,11.787330316742082,2.21,143,2009,20,0,1,0,1,1982,2004,23,75,1993.0,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,123,11.01,2.5664335664335662,4.29,143,2009,20,0,1,0,1,1982,2004,23,75,1993.0,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,124,15.21,5.0364238410596025,3.02,143,2009,20,0,1,0,1,1982,2004,23,75,1993.0,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,125,68.76,10.74375,6.4,143,2009,20,0,1,0,1,1982,2004,23,75,1993.0,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,126,136.98,41.13513513513513,3.33,143,2009,20,0,1,0,1,1982,2004,23,75,1993.0,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,127,46.78,12.474666666666668,3.75,143,2009,20,0,1,0,1,1982,2004,23,75,1993.0,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,128,133.91,42.919871794871796,3.12,143,2009,20,0,1,0,1,1982,2004,23,75,1993.0,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,129,6.3,0.995260663507109,6.33,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,130,9.39,1.7421150278293138,5.39,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,131,3.99,0.5564853556485356,7.17,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,132,5.79,1.128654970760234,5.13,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,133,25.87,5.18436873747495,4.99,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,134,40.27,8.389583333333334,4.8,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,135,21.2,3.3438485804416405,6.34,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,136,36.07,6.4990990990991,5.55,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,137,22.84,3.3687315634218287,6.78,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,138,12.03,1.9095238095238094,6.3,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,139,108.25,20.347744360902254,5.32,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,140,95.53,17.88951310861423,5.34,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,141,20.76,5.6260162601626025,3.69,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,142,14.45,3.915989159891599,3.69,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Malloy et al. (2009),38,143,53.32,14.449864498644986,3.69,143,2009,20,0,1,0,1,1926,2004,79,75,1965.0,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.923076923076923
Coble and Lusk (2010),39,1,0.138,0.046,,1,2010,21,1,1,0,0,2009,2009,1,47,2009.0,78.5,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,92,7.666666666666667
Kim et al. (2010),40,1,2.111,0.38,,4,2010,21,0,1,0,0,1959,2006,48,575,1982.5,52.0,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,21,1.75
Kim et al. (2010),40,2,2.09,0.221,,4,2010,21,0,1,0,0,1959,2006,48,575,1982.5,52.0,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,21,1.75
Kim et al. (2010),40,3,2.029,0.278,,4,2010,21,0,1,0,0,1959,2006,48,575,1982.5,52.0,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,21,1.75
Kim et al. (2010),40,4,1.901,0.262,,4,2010,21,0,1,0,0,1959,2006,48,575,1982.5,52.0,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,21,1.75
Colacito and Croce (2011),41,1,4.359,1.677040816326531,,12,2011,22,0,1,0,0,1971,2006,36,36,1988.5,58.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,384,34.90909090909091
Colacito and Croce (2011),41,2,3.402,1.2994897959183676,,12,2011,22,0,1,0,0,1971,2006,36,36,1988.5,58.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,384,34.90909090909091
Colacito and Croce (2011),41,3,2.936,1.0701530612244898,,12,2011,22,0,1,0,0,1971,2006,36,36,1988.5,58.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,384,34.90909090909091
Colacito and Croce (2011),41,4,3.387,2.3604591836734694,,12,2011,22,0,1,0,0,1971,2006,36,36,1988.5,58.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,384,34.90909090909091
Colacito and Croce (2011),41,5,3.225,1.9410714285714286,,12,2011,22,0,1,0,0,1971,2006,36,36,1988.5,58.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,384,34.90909090909091
Colacito and Croce (2011),41,6,4.147,2.457908163265306,,12,2011,22,0,1,0,0,1971,2006,36,36,1988.5,58.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,384,34.90909090909091
Colacito and Croce (2011),41,7,5.066,1.324234693877551,,12,2011,22,0,1,0,0,1971,2006,36,36,1988.5,58.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,384,34.90909090909091
Colacito and Croce (2011),41,8,3.772,1.2943877551020408,,12,2011,22,0,1,0,0,1971,2006,36,36,1988.5,58.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,384,34.90909090909091
Colacito and Croce (2011),41,9,2.916,0.6173469387755101,,12,2011,22,0,1,0,0,1971,2006,36,36,1988.5,58.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,384,34.90909090909091
Colacito and Croce (2011),41,10,2.741,0.9553571428571428,,12,2011,22,0,1,0,0,1971,2006,36,36,1988.5,58.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,384,34.90909090909091
Colacito and Croce (2011),41,11,2.843,1.1869897959183675,,12,2011,22,0,1,0,0,1971,2006,36,36,1988.5,58.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,384,34.90909090909091
Colacito and Croce (2011),41,12,1.988,0.8397959183673469,,12,2011,22,0,1,0,0,1971,2006,36,36,1988.5,58.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,384,34.90909090909091
Inkmann et al. (2011),42,1,5.0,0.01,,2,2011,22,0,1,0,1,2002,2002,1,2220,2002.0,71.5,0,0,1,1,0,1,0,0,0,UK,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,229,20.818181818181817
Inkmann et al. (2011),42,2,6.5,0.02,,2,2011,22,0,1,0,1,2002,2002,1,2220,2002.0,71.5,0,0,1,1,0,1,0,0,0,UK,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,229,20.818181818181817
Andreasen (2012),43,1,185.19,9.9838,,1,2012,23,0,1,0,1,1992,2008,17,17,2000.0,69.5,0,0,1,1,0,1,0,0,0,UK,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,80,8.0
Constantinides and Ghosh (2012),44,1,9.34,4.82,,6,2012,23,0,1,0,0,1931,2009,79,79,1970.0,39.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,15.4
Constantinides and Ghosh (2012),44,2,7.82,7.29,,6,2012,23,0,1,0,0,1931,2009,79,79,1970.0,39.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,15.4
Constantinides and Ghosh (2012),44,3,6.69,23.9,,6,2012,23,0,1,0,0,1931,2009,79,79,1970.0,39.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,15.4
Constantinides and Ghosh (2012),44,4,4.36,21.2,,6,2012,23,0,1,0,0,1931,2009,79,79,1970.0,39.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,15.4
Constantinides and Ghosh (2012),44,5,10.2,14.1,,6,2012,23,0,1,0,0,1931,2009,79,79,1970.0,39.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,15.4
Constantinides and Ghosh (2012),44,6,6.0,67.2,,6,2012,23,0,1,0,0,1931,2009,79,79,1970.0,39.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,15.4
Garcia and Luger (2012),45,1,6.057,0.34,,1,2012,23,0,1,0,0,1959,2004,46,182,1981.5,51.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.4
Goswami and Tan (2012),46,1,8.2,12.3195,,2,2012,23,0,1,0,0,1978,2007,30,60,1992.5,62.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,12,1.2
Goswami and Tan (2012),46,2,2.5,138.026,,2,2012,23,0,1,0,0,1978,2007,30,60,1992.5,62.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,12,1.2
Hasseltoft (2012),47,1,6.78,1.61,,1,2012,23,0,1,0,0,1952,2007,56,223,1979.5,49.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,74,7.4
Kim and Ryou (2012),48,1,0.6755,0.0587,,8,2012,23,0,1,0,0,1982,2010,30,120,1996.0,65.5,0,1,0,0,1,0,0,0,0,USA,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6,0.6
Kim and Ryou (2012),48,2,0.8479,0.3003,,8,2012,23,0,1,0,0,1982,2010,30,120,1996.0,65.5,0,1,0,0,0,0,1,0,0,Japan,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6,0.6
Kim and Ryou (2012),48,3,0.4779,0.1213,,8,2012,23,0,1,0,0,1982,2010,30,120,1996.0,65.5,0,1,0,0,0,0,1,0,0,Taiwan,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6,0.6
Kim and Ryou (2012),48,4,0.7415,0.1147,,8,2012,23,0,1,0,0,1982,2010,30,120,1996.0,65.5,0,1,0,0,0,0,1,0,0,S Korea,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6,0.6
Kim and Ryou (2012),48,5,0.7091,0.044,,8,2012,23,0,1,0,0,1982,2010,30,120,1996.0,65.5,0,1,0,0,1,0,0,0,0,USA,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6,0.6
Kim and Ryou (2012),48,6,0.5871,0.138,,8,2012,23,0,1,0,0,1982,2010,30,120,1996.0,65.5,0,1,0,0,0,0,1,0,0,Japan,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6,0.6
Kim and Ryou (2012),48,7,0.5731,0.0845,,8,2012,23,0,1,0,0,1982,2010,30,120,1996.0,65.5,0,1,0,0,0,0,1,0,0,Taiwan,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6,0.6
Kim and Ryou (2012),48,8,0.762,0.218,,8,2012,23,0,1,0,0,1982,2010,30,120,1996.0,65.5,0,1,0,0,0,0,1,0,0,S Korea,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6,0.6
Lybbert and McPeak (2012),49,1,0.54,0.88,,4,2012,23,1,1,1,0,1993,1997,5,1760,1995.0,64.5,0,1,0,0,0,0,0,1,0,Kenya,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,43,4.3
Lybbert and McPeak (2012),49,2,0.84,1.05,,4,2012,23,1,1,1,0,1993,1997,5,1760,1995.0,64.5,0,1,0,0,0,0,0,1,0,Kenya,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,43,4.3
Lybbert and McPeak (2012),49,3,13.47,3.06,,4,2012,23,1,1,1,0,1993,1997,5,1760,1995.0,64.5,0,1,0,0,0,0,0,1,0,Kenya,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,43,4.3
Lybbert and McPeak (2012),49,4,12.5,7.76,,4,2012,23,1,1,1,0,1993,1997,5,1760,1995.0,64.5,0,1,0,0,0,0,0,1,0,Kenya,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,43,4.3
van Binsbergen et al. (2012),50,1,65.78,9.5745,,3,2012,23,0,1,0,0,1953,2008,56,224,1980.5,50.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,310,31.0
van Binsbergen et al. (2012),50,2,84.78,13.874,,3,2012,23,0,1,0,0,1953,2008,56,224,1980.5,50.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,310,31.0
van Binsbergen et al. (2012),50,3,40.78,11.454,,3,2012,23,0,1,0,0,1953,2008,56,224,1980.5,50.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,310,31.0
Bansal and Shaliastovich (2013),51,1,20.9,0.51,,1,2013,24,0,1,0,0,1969,2010,42,164,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,578,64.22222222222223
Chen et al. (2013),52,1,57.5,25.892857142857142,,4,2013,24,0,1,0,0,1952,2005,54,216,1978.5,48.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,147,16.333333333333332
Chen et al. (2013),52,2,60.0,26.020408163265305,,4,2013,24,0,1,0,0,1952,2005,54,216,1978.5,48.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,147,16.333333333333332
Chen et al. (2013),52,3,20.0,10.14030612244898,,4,2013,24,0,1,0,0,1952,2005,54,216,1978.5,48.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,147,16.333333333333332
Chen et al. (2013),52,4,17.0,10.790816326530612,,4,2013,24,0,1,0,0,1952,2005,54,216,1978.5,48.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,147,16.333333333333332
Doh (2013),53,1,9.518,0.904,,1,2013,24,0,1,0,0,1953,2006,54,216,1979.5,49.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,42,4.666666666666667
Gu and Huang (2013),54,1,146.025,90.287,,3,2013,24,0,1,0,1,1959,2009,51,41,1984.0,53.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1.2222222222222223
Gu and Huang (2013),54,2,121.383,25.5,,3,2013,24,0,1,0,1,1959,2009,51,41,1984.0,53.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,1.2222222222222223
Gu and Huang (2013),54,3,40.522,30.404,,3,2013,24,0,1,0,1,1959,2009,51,41,1984.0,53.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,11,1.2222222222222223
Hugonnier et al. (2013),55,1,2.5968,0.0292,,18,2013,24,0,0,0,1,1999,2007,1,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
Hugonnier et al. (2013),55,2,2.5968,0.029,,18,2013,24,0,0,0,1,1999,2007,9,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
Hugonnier et al. (2013),55,3,2.597,0.0199,,18,2013,24,0,0,0,1,1999,2007,9,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
Hugonnier et al. (2013),55,4,2.594,0.001,,18,2013,24,0,0,0,1,1999,2007,9,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
Hugonnier et al. (2013),55,5,2.5973,0.004,,18,2013,24,0,0,0,1,1999,2007,9,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
Hugonnier et al. (2013),55,6,2.5766,2.1743,,18,2013,24,0,0,0,1,1999,2007,9,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
Hugonnier et al. (2013),55,7,2.5973,0.0001,,18,2013,24,0,0,0,1,1999,2007,9,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
Hugonnier et al. (2013),55,8,2.9241,0.0003,,18,2013,24,0,0,0,1,1999,2007,9,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
Hugonnier et al. (2013),55,9,2.5954,0.0001,,18,2013,24,0,0,0,1,1999,2007,9,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
Hugonnier et al. (2013),55,10,2.6043,0.0,,18,2013,24,0,0,0,1,1999,2007,9,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
Hugonnier et al. (2013),55,11,2.608,0.1016,,18,2013,24,0,0,0,1,1999,2007,9,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
Hugonnier et al. (2013),55,12,2.5956,0.0004,,18,2013,24,0,0,0,1,1999,2007,9,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
Hugonnier et al. (2013),55,13,2.5957,0.0033,,18,2013,24,0,0,0,1,1999,2007,9,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
Hugonnier et al. (2013),55,14,2.5974,0.0,,18,2013,24,0,0,0,1,1999,2007,9,30961,2003.0,72.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,112,12.444444444444445
